,,,Gm44421,Dpep1,Klf10,Cd34,Cdkn1a,Slc16a4,Mboat2,Gstm1,Lxn,Cyp4f15,,,Tspan17,Kyat3,Cyb561d2,1810037I17Rik,Tob2,Gm9794,Fam210a,Sgk1,Pogk,Fam171a2,Xpo4,Armc5,Mt2,Pnpla7,Upp2,Gstt3,Dqx1,Mup7,Rasgrf1,Cpeb1os1,Abcb9,Cyp4f15,Lrp8os2,,Gm28578,Apod,Dlst,Lingo3,Slc1a2,Pou2f2,Nit1,Fto,Ndufa3,,,,Psmd2,Chrna9,Fkbp10,Fam169a,Etnppl,Tacc2,Hba-a1,,Hba-a1,,,
,,,Deptor,Tesc,Alas2,Gm10635,Il17rc,Rhobtb3,Peg3,Asl,Gsap,Gm5464,,,2310015A10Rik,Ssbp2,Chchd10,Mthfr,Gas6,C030006N10Rik,Slc37a1,Calcoco1,Polr3b,Map2k2,Zzz3,Dvl1,Zfas1,Sun2,Ak4,Stap1,Pdgfra,Elovl2,Agpat1,Gm21781,Klhl30,Gm39653,Nms,,A230057D06Rik,3830408C21Rik,Emp2,Efs,Robo2,Ring1,Pdzd11,Fry,Bpgm,,,,Lgals1,Eif1,Bphl,Tapt1,Mat2b,Ubr4,Vstm4,,Vstm4,,,
,,,Echdc1,Gm10419,Prrt4,Igsf1,Gm20033,Hbegf,F3,Jaml,Gjc2,Hbq1b,,,Gm24270,Pecam1,Arf5,Trem2,Rere,Hacd1,Rapgef1,D730003I15Rik,,Plpp7,Kcnd3,Shank1,Arhgef37,Ovgp1,Nsdhl,Cyp17a1,Zfp113,Sucnr1,Abhd8,Camk1g,Serpinh1,Lims2,Srebf1,,Trp53inp2,Ovgp1,Serf2,Aldh6a1,Gm43844,Spef1,Mrpl24,Tns2,Polr2j,,,,Gps2,Bsdc1,Lynx1,Gm17066,Ino80c,Car4,Hmgcs1,,Hmgcs1,,,
,,,Cbs,Pxmp2,Col1a2,Gatsl3,Adssl1,Rgs5,Camkk2,Arl4d,Cd70,,,,Rbfox3,4933408B17Rik,Nrgn,Atp1a1,Sec16a,Tyrobp,Fam213a,Gm25604,,Abcb9,6-Mar,Lrrc4b,Cdkn1a,Col22a1,Baalc,Ugt2b1,Plpp1,Capn8,Sparc,4930570G19Rik,Il33,Dhtkd1,Col6a2,,Peg3,2810403A07Rik,Aggf1,Nat14,Vps26a,Tmem231,Slc4a8,Ep400,Ppia,,,,Mecp2,Tnrc6a,Gamt,Gm32444,Grik2,Cacna2d2,Rarres1,,Rarres1,,,
,,,Gstt4,Gde1,Sulf2,Zfas1,Cyb5r3,Prom1,Itm2a,Etnk2,Gbp4,,,,Tppp3,Neat1,Tfeb,Smurf1,Kremen1,Atp5l2-ps,Miip,Fubp3,,Armc5,Lgals8,Arhgap33,Rhou,Pnpla2,Lrrn3,C6,Cyp2d22,Cyp3a61-ps1,Igfbp5,Nfx1,Dok3,Acvr1c,Selenbp1,,Akt2,Cd2ap,Pcdh12,Scn5a,Extl2,Klhdc8b,Polb,Dlk1,Scoc,,,,Loxl2,Lrrc2,Rhobtb1,Il1rapl1,4833420G17Rik,Limk2,Cyp11a1,,Cyp11a1,,,
,,,Ndrg2,Nr4a3,Gm9885,Jph4,Cyp4f15,Tmem123,Tbx3,2610035F20Rik,Plxna3,,,,Snx15,Cry2,Itpka,BC002163,Jade2,Lin7b,Heatr5a,Ambra1,,Dvl1,Gm26703,Rnaseh2c,Eif2s1,Eva1c,Exd2,Cyp2c37,Epb41l1,Gm31121,Neat1,Gm29666,Gpr34,Agt,Cmtm3,,Aldh6a1,Asxl2,Rnf112,Klhdc2,Arih2,Rbck1,Neo1,Tada2b,Gng13,,,,Gng2,Ppp1r15a,Irx3os,Pigq,Eid1,Glp1r,Ecm1,,Ecm1,,,
,,,Lgals1,Zswim5,Sncg,Dcxr,Mast3,Tmprss11d,Lrrc8a,Ucma,S100b,,,,Thop1,Pnpla7,Rpusd1,Pwp2,Csnk1e,Gm19938,Cxcl12,2810402E24Rik,,Shank1,Rlf,Tst,Ogdhl,Fbln5,Cyb561d2,Ces2c,E230001N04Rik,Cyp4v3,Tmem119,Osbpl3,Gbp4,Slc24a4,Polr3e,,Olfml3,Cybrd1,Atp5j2,Smoc1,Rgs17,Baiap3,Pdxk,AC123724.2,Dhrs1,,,,Napb,Araf,Map2k6,Calcrl,Cyp2j9,Ep400,Fxyd1,,Fxyd1,,,
,,,Ahnak,Pbld1,Impa2,Pla2g3,Pink1,Atp2c1,Eva1a,Pxmp2,Col27a1,,,,Polr2l,Cpeb1os1,Lbhd2,Gng13,Kdm3b,Cst3,Gm16201,8430422M14Rik,,Lrrc4b,Gpr101,Igsf21,Pnpla7,Cdx4,Abce1,Peg3,Gsta2,Keg1,Ltbr,Atp11b,Bcas1,Nanos2,,,Rsph10b,Hs3st3a1,Hcrtr1,Pou2f2,Zpbp,Ltbp3,Mboat7,Srgap3,Atox1,,,,Col15a1,Gm16124,Itpr1,Zdhhc20,Luzp2,Vcp,Fetub,,Fetub,,,
,,,Ehd2,Slc39a14,Ighm,Tmeff2,Lars2,Dpy19l1,Icosl,Srebf1,Prrg1,,,,Gm24187,Nt5c2,Sf3b5,Tma7,Asap2,Pcbd2,Tulp3,Hmgb3,,Arhgap33,Kcnj13,2310011J03Rik,Sun2,Tinagl1,Pnma2,Mup7,Cyp3a59,C4bp,Lyz2,Nsg2,Lims2,Hbb-bs,,,Lztr1,Gm26703,Hmgcs1,Ring1,Vmn2r1,Ecel1,Atg5,Igsf3,Mrpl30,,,,Kcp,Chrnb1,Mrpl3,Gtf2i,Arl1,Tenm4,Gsta3,,Gsta3,,,
,,,Coq9,Etfbkmt,Taldo1,Cbs,Lrfn1,Wnk1,Kcne1l,Tsc1,Unc13d,,,,Tmem151a,Cyp2d22,Fam110a,Spa17,Adssl1,Samd5,Tjp1,Ermap,,Rnaseh2c,Ufd1,Jph3,Ovgp1,Rab4a,Pcdh12,Elovl2,Scarb1,Ugt2b38,Gprin1,Soga1,Rgs5,Tomm40l,,,Nanos2,Itih5,Fads1,Spef1,Edil3,BC017158,Slc7a1,Sdk1,Gabarapl2,,,,Abhd11,Nuak1,Ykt6,Usp13,Gopc,Slc38a10,Star,,Star,,,
,,,Smpd1,Pecr,1700047G03Rik,Gpr17,Rpl4,Hnrnph1,Pnpla2,Zfp358,Igfbp4,,,,Rn7sk,ENSMUSG00000118012,CT010467.1,Fabp5,Szt2,Decr1,Gm48529,A430105I19Rik,,Tst,Uxs1,Mib2,Col22a1,Rtkn,Slc30a10,Sucnr1,1810053B23Rik,Tsc22d1,Ddx50,Tulp3,Nkd1,Gm6682,,,Arpc3,Slc25a34,6-Sep,Napb,Cdh18,Hspa1a,Taf13,Tnfrsf21,Atp5k,,,,Adcy2,Riok3,Col5a2,Heph,Aard,Ints3,Gpt2,,Gpt2,,,
,,,Dgat1,Isyna1,Pcbd1,Il33,Rpl3,Hsd11b1,Abhd1,Cadm1,Igsf1,,,,Stmn3,Rnf24,Tomm34,Tubgcp6,Ogdhl,Pdcd5,Mphosph6,Arfip2,,Igsf21,Slc4a10,Ncan,Gm14827,Dgkz,Txndc9,Capn8,ENSMUSG00000117084,Ccnd1,Ugt8a,Cpne4,Abhd1,Lrp8os3,,,Chchd7,Snhg14,Serpinb1a,Tmem231,Rlf,Psd2,Mrps21,Rtl5,Pop5,,,,Tfap4,Acsl6,Dlat,Ptprf,Rnf11,Fam222a,Mrap,,Mrap,,,
,,,Prr32,Oxct1,S100a11,8-Sep,Frmpd1,Sema5a,Tulp3,Cds2,Gjb1,,,,Gm13889,Zfp740,Reep2,B230206L02Rik,Phyhd1,Gm7536,Sumo3,Gla,,Paip2b,Gm15892,Sfxn5,Pnpla2,Eva1a,Cyb5b,Cyp3a61-ps1,Arhgef7,Mpv17l,Gpr4,Fbn2,Ak4,Cbx7,,,Abhd1,2810013P06Rik,Ndufs5,Klhdc8b,Eif5a2,Cacng8,Myl6,Elmsan1,Tomm40l,,,,Eif3f,Rorc,Lrtm2,Dmd,Mbnl1,Srebf2,Vegfd,,Vegfd,,,
,,,Lpl,Gm12781,Chn1,Prr18,Plvap,Ccp110,Gm43777,Hist1h1c,Ednrb,,,,Lrrtm4,B230322F03Rik,ENSMUSG00000117924,Gm9794,Ahcyl2,Timm10,Prpf6,Lhfp,,Tomm20,Sbsn,Ppfia3,Eva1c,Calcoco1,Med14,Gm31121,Tm6sf2,Tusc3,Tst,Tnip2,Cryzl2,Nrd1,,,Vmn2r1,Ubr5,Hbb-bs,Rbck1,5730455P16Rik,Wdr93,H3f3a,Sorl1,Mrps36,,,,Fbxo31,Abca5,Kcng4,Bzw1,Prkacb,Gns,Scarb1,,Scarb1,,,
,,,Col1a1,Rogdi,Acaca,Rap1a,1700027J19Rik,Fam13c,Vim,Ttyh1,Layn,,,,Ncdn,Sparc,Coro1a,C030006N10Rik,Acly,Hbb-bt,Abcc9,Trappc3,,2310011J03Rik,Rbm25,Kmt5c,Fbln5,Frmpd1,Dnal1,Cyp4v3,Hic2,Slc15a5,Dock6,Gm37069,Pex6,Trac,,,Slc25a37,Sf3b1,Fam161b,Baiap3,Gm14295,Gck,Itih5,Dhtkd1,S100b,,,,Mpnd,Ctsl,Papln,9330162G02Rik,Tmem30a,Nlrc3,Lcat,,Lcat,,,
,,,Shmt1,Atl2,Hbb-bt,Elovl7,2900052N01Rik,Ptn,Gabra2,Map3k6,Btd,,,,Cyp4f15,Gpr137c,Prrt1,Hacd1,Mapk4,Gm37107,4930402H24Rik,Inpp5k,,Jph3,Fam76b,Sirt3,Cdx4,Cry2,Uros,Keg1,Adamts7,Cmah,Fsd1,Adamts19,Gm29650,Foxb1,,,Cox6b1,Mob1b,Rgs5,Ltbp3,Fam103a1,Adgrv1,Tmem248,Fat1,Ndufa1,,,,Zcchc24,Rbl2,Atp10a,Tsc2,Fam19a1,5830417I10Rik,Nat8f5,,Nat8f5,,,
,,,Tusc5,Gstt2,Spef1,Rbp4,Tmem52,Plcxd2,Fgf11,Apod,Gbp2,,,,Mapk4,Hdac9,Lrp3,Arhgef10,Lpin1,Pdcd5-ps,Grk6,,,Epb41l5,Lrif1,Jag2,Tinagl1,Gm28529,Itm2a,C4bp,Slc25a27,Gbp11,4930470G03Rik,Tmem18,Tnfrsf25,Gm43737,,,Spaca6,Mdga2,Camkk2,Ecel1,Zwint,Zmynd10,Zmiz1,Epas1,Itm2a,,,,Sidt2,Ybx3,Pcdh12,Sh3bgrl,Zfas1,Dnmt1,Agt,,Agt,,,
,,,Ttc25,Agt,1110018N20Rik,Arl4d,Sult1a1,Rasgrp3,Nbl1,Slc17a9,8-Sep,,,,Dock7,Slc44a2,Tubb4b,Tyrobp,Pigo,Atp5k,Gkn3,,,Mib2,Ano3,Tesk1,Dgkk,Cavin1,Mpzl1,Ugt2b38,Slc43a3,Mup19,C230035I16Rik,Tma16,A330009N23Rik,Paqr4,,,A930004J17Rik,Atp11b,Sgpp2,Serpini1,Ddx1,Papln,Mocs2,Pdgfrb,Acot13,,,,Gpx3,ENSMUSG00000118506,2310015D24Rik,Zc2hc1a,Fech,Zc3h13,Ctsb,,Ctsb,,,
,,,AC169509.2,Sult5a1,Gm20756,Golga7,Csrnp1,Sc5d,Gm6277,Selenbp1,Trem2,,,,Mir6236,Rab5b,Znhit1,Ell,Wiz,2900022M07Rik,Prodh,,,Ncan,D7Bwg0826e,Sema6b,Rab4a,Cyp4f15,Gm16485,Tsc22d1,Sh3tc1,Abcg2,Exosc5,Hrh2,Pcyox1l,Fam43a,,,Bcas1,Zgrf1,2310033P09Rik,BC017158,Ppm1a,Unc5a,Ern1,Lonrf2,Cox7c,,,,Tmsb10,Kmt2a,Dupd1,Etnppl,Tmx1,Tacr1,C1ql1,,C1ql1,,,
,,,Col3a1,Adhfe1,ENSMUSG00000117263,Cep97,Ppp1r1a,Nid1,Traf1,Il12rb1,Zeb2,,,,Phlda1,Setd3,Csf2ra,Atp5l2-ps,Tub,Gm38297,Xab2,,,Sfxn5,Txnip,Sptbn4,Rtkn,Tbc1d10c,Nwd2,Ccnd1,Syt3,Rtn4ip1,Atp2b1,Cpped1,Pomt1,Atp1a4,,,Tpi1,Gm45838,Qdpr,Heph,Psmc1,Ebf4,Glo1,Aff3,Lamtor5,,,,Sun1,Klk1b26,Amd2,Huwe1,Wwp1,Hyou1,Bhmt,,Bhmt,,,
,,,Col5a2,Ckb,Tlcd2,Smox,9330162G02Rik,Clasp2,Sost,Mapk4,Steap3,,,,Unc5a,Odf4,Fbxl15,Lin7b,Fam219a,D330023K18Rik,Maff,,,Zfas1,Eef1g,Fbxl19,Dgkz,Mt1,,Mpv17l,Porcn,Scp2,Nrip3,Ranbp17,Ptgs1,BC051142,,,Trim37,Arhgef37,Coa3,Hspa1a,Fbxo27,Cacna1h,Ndufs5,Fndc9,Atp5j2,,,,Ubb,Hnrnpu,Cpq,Smarca4,Pcdhb9,Ap2b1,Dlgap3,,Dlgap3,,,
,,,2310069B03Rik,Dgat2,Dync1i2,Exd2,Mir6236,Abcc9,Prr18,Nipsnap2,Sox8,,,,Cyb561d2,Ctps2,Gtpbp3,Kif13a,Ankrd11,Aif1,Jam2,,,Ppfia3,Slc2a4,Crlf2,Cideb,Sult1a1,,Cdkn1c,Camk2b,Prok1,H2-Q4,Zfp956,Aqp4,Dennd1a,,,Gm38162,Kat6b,Gm42205,Purb,Frmpd4,Cryzl2,Pom121,Celsr2,Serf2,,,,Asb11,Ppm1g,Gng11,Mat2b,Slc25a17,Tecpr2,Slc25a20,,Slc25a20,,,
,,,Irf4,Ankrd33b,Cela1,Slc16a4,Apoc1,Dubr,Pcnt,Gm37069,Eps15,,,,Chchd10,Cyp2j9,Mfsd13a,5330417C22Rik,Dgkq,Rps13-ps2,Idh2,,,Kmt5c,Nom1,Ckb,Hbb-bt,Lrp8os3,,Tusc3,Ddah1,Cela1,Exoc1,Ppm1e,Gpt,Gm15691,,,Tppp,Heph,Hopx,Slc36a4,Atp6v1a,Dnm2,Patl1,Pcgf2,Bfar,,,,Fgfr1,Impdh2,Clec11a,Ino80c,Pkia,Urb1,Tm7sf2,,Tm7sf2,,,
,,,Dpep1,Abcc8,Ropn1l,Srebf1,Aldh1l1,Aldh1l2,Nrep,Cyth1,Kctd12,,,,Arf5,Tox,R3hdm4,Gm19938,Sik1,Uqcrb,Zfp84,,,Sirt3,Abi2,Zfp574,Eva1a,Eln,,Slc15a5,Cyp2c39,Mup3,Islr,Cabyr,Tomm40l,Prrt1,,,Ndufa1,Dab1,Tufm,Psd2,Fam107a,Ltbp4,Bcl9,Tox2,Cfdp1,,,,Gm15635,Cirbp,Cab39l,Mlec,Arxes2,Dhx37,Gpx1,,Gpx1,,,
,,,Tesc,Wdr62,Cped1,Rhobtb3,Emc8,Sh3glb1,Lpar1,Cdkn1a,Cd74,,,,Nrgn,Gm42847,Lrrc4b,Brpf3,Zcchc14,Gm26881,4833413G10Rik,,,2810403A07Rik,Cybrd1,Mid1ip1,Calcoco1,Slc12a9,,Gadd45b,Gm33543,C8a,Gm45716,Scyl3,Josd2,Slc6a9,,,Aire,C4b,Parp6,Cacng8,Morf4l1,Pex6,Timp2,Stim1,Sra1,,,,Psmd4,Arnt,Ppil1,Gpr17,Rnf170,2310033P09Rik,Aldoc,,Aldoc,,,
,,,Csf2ra,Cnn1,Tspan17,Hbegf,Amn,Nkain2,Gamt,C920006O11Rik,Adamtsl4,,,,Tfeb,Zfp229,Susd2,Cst3,Zfp446,As3mt,Pxmp2,,,Jag2,Glb1l2,Arhgef19,Frmpd1,Gm31513,,Cmah,Srrm1,Adh6-ps1,Csnk1g2,Ipo13,Ftl1,Emcn,,,Cyp2d22,2810029C07Rik,Itm2a,Sgtb,Ggnbp2,Inha,Igf2r,Rasgrf1,Atp5e,,,,Nrap,Stc2,Ctsk,Grik2,Aldh6a1,L1cam,Rcn3,,Rcn3,,,
,,,Gm10419,Ndufs3,Smim10l1,Rgs5,Pdgfa,Slc12a2,Lxn,Hr,Emp2,,,,Itpka,Fancm,C1qc,Pcbd2,Plekha6,Gm42888,Gbp3,,,Tesk1,Ddx6,Oaz1,Cry2,Cyth1,,Gbp11,Glt1d1,Cmtm6,Srsf11,Itih3,Nefl,Rpl19,,,Amy1,Bbs7,Eml1,Acot9,Sphkap,Dalrd3,Atmin,Kcnc4,Cox7b,,,,Dym,Rpl4,Klhl23,Dgkk,Srsf11,Ap3d1,Unc93b1,,Unc93b1,,,
,,,Pxmp2,Nmb,Eif4ebp2,Prom1,Cyp2d22,Xpo1,Gsap,C4b,Alas2,,,,Rpusd1,Otoa,Scand1,Samd5,Rnps1,Cops9,Aldoc,,,2900052N01Rik,Cbx3,Crocc,Gm28529,Atxn7l3,,Mup19,Setd4,Spink6,H2-Ab1,Sorbs1,Upp2,Lrp8os2,,,Dlst,Cabyr,Tspan17,Wdr93,Atf2,Gm42517,Csmd1,Fbxo21,Uqcr11,,,,Cst6,Trmt1,Cox7a1,4833420G17Rik,Mtpn,Cnnm2,Mdk,,Mdk,,,
,,,Capn2,Nadk,Gm4876,Eva1a,1500011B03Rik,Eif4g2,Gjc2,Arrdc2,Rrbp1,,,,Lbhd2,Tsr2,Snrnp25,Decr1,Tom1,Ptprd,Reep3,,,Sema6b,Fgfbp1,Ppp1r37,Cavin1,Tmem52,,Abcg2,Bcat2,Selenbp2,Coro6,Fnbp4,Htr6,Gm45426,,,Emp2,Adhfe1,Scn2b,Gck,Trappc6b,Rarres2,Mrps14,Frs2,Prdx2,,,,Chrna9,Gm27252,Col4a5,Clec16a,Dynlt3,Stat5b,Aldh1l1,,Aldh1l1,,,
,,,Ncan,Gm48199,Rarres2,Nfkbil1,Idh2,Gpr155,Cd70,Kazald1,Gjc3,,,,Sf3b5,Irak1,Ttc9b,Pdcd5,Mapkbp1,1500009C09Rik,Sgk1,,,Sptbn4,Aldh6a1,Map1s,Klk8,Vmn2r1,,Rtn4ip1,Kcnn2,Mup18,Gm31513,Rsph10b,Rrad,Ywhah,,,Serf2,Fam213a,Flt1,Adgrv1,Sdhaf3,Ttll3,Ndufa3,Cdkn1a,2010107E04Rik,,,,Wdr13,Tspyl2,Cacna2d4,Eid1,Spock3,Gcn1l1,Rap1gap,,Rap1gap,,,
,,,Gde1,Prlr,Mest,Tmem123,Fth1,Tppp,Gas7,Gm27252,Trp53inp2,,,,Arl4a,Kcnk9,Slc25a22,Gm7536,Umodl1,ENSMUSG00000117962,Calcoco1,,,Fbxl19,Morf4l1,Metrn,Cyp4f15,Txnip,,Scp2,Hrg,Col14a1,Isyna1,Tspyl2,Tfpi,Nms,,,Gm43300,Atp11c,Cryab,Zmynd10,Kctd9,Flnc,Bpgm,Sema4b,Mrpl42,,,,Eif1,Zfp865,Gatb,Fads1,2810403A07Rik,Caprin2,Amy1,,Amy1,,,
,,,Nr4a3,Ddx39,Odf3l1,Tmprss11d,Ovgp1,Dip2a,Sult1a1,Gpld1,Enpp6,,,,Fam110a,Gm43844,Akt1s1,Timm10,Bap1,Gm9385,Lcat,,,Ccdc82,ENSMUSG00000117113,Dctn1,Gbp4,Robo4,,Agt,Serpina3m,Srd5a1,Cd209f,Tmem127,Fam180a,Cdc42ep1,,,Pik3c2a,Luc7l3,Unc13a,Cdkl3,Gsk3b,C4a,Polr2j,Kcnt1,Cisd3,,,,Ndufab1,Akap8l,Alg14,Cyp2j9,Fam49b,4930402H24Rik,Ntn1,,Acvr1,,,
,,,Zswim5,Hpx,Col6a2,Atp2c1,Pdlim4,Serinc5,Gbp4,Cnnm3,Gnb4,,,,CT010467.1,Ist1,Klhdc3,Hbb-bt,Pcsk6,Gm10175,D730003I15Rik,,,Crlf2,Gcfc2,Dlgap3,Sox2ot,Gm43844,,Prok1,Nt5c2,Slco1a1,H2-Eb1,Slc9a9,Stard4,Srebf1,,,Tet2,Pkd2,Stard4,Rtca,Cul3,Mapkapk3,Gm43737,Ptprn,Psmd8,,,,Bsdc1,Bhlhb9,Ube2n,Luzp2,Rlf,6430548M08Rik,Acvr1,,Zmat5,,,
,,,Pbld1,Fndc5,Itih5,Cotl1,Kcnh3,Flt1,Plxna3,Ezh1,Lhpp,,,,Appl2,Plet1,Abcb9,Gm37107,Qsox2,Gm10250,Gm25604,,,Ckb,Srd5a3,Dok7,Tbc1d10c,Aldoc,,Cela1,Sult2a7,Dio1,Abcb9,Rnf170,Rtn4r,Col6a2,,,Aggf1,Slc24a4,Tubb4a,Papln,Rnf170,Sart3,Ppia,Prkacb,Mien1,,,,Tnrc6a,Ptp4a3,Mrs2,Gm13563,Gabrg2,Sugp2,Zmat5,,C1qtnf6,,,
,,,Slc39a14,Mrpl46,Aoc3,Thra,Selenbp1,Map4,S100b,Adgrg1,Cmya5,,,,Tomm34,Parp2,Ndufaf3,Acox3,Bicra,Pet100,Fubp3,,,Zfp574,Hmgb3,Col9a3,Cnmd,Pla2g3,,Mup3,Col20a1,Me1,C230012O17Rik,Washc2,Gjb2,Slco2b1,,,Pcdh12,Gm48653,Tubb5,Unc5a,Atl1,Pi16,Scoc,Sel1l,Nkiras1,,,,Lrrc2,Tmem100,Smarca1,Arl1,Adhfe1,Sema4d,C1qtnf6,,Sod3,,,
,,,Nek6,Rab17,Mxi1,Eif3f,Podxl2,AI504432,Pink1,Fnip1,Msmo1,,,,Reep2,A2m,Fam171a2,Clcn7,Arfgef2,Rps24,Ambra1,,,Mid1ip1,Igbp1,Lims2,Cdkl2,Spsb1,,Nrbp2,Mapk1ip1,Ulk2,Cry2,Mtmr2,Gm2115,Selenbp1,,,Plekha1,Usp40,Sfxn5,Dcst2,0610010F05Rik,Kcnip2,Sorcs1,Ets2,Polr1d,,,,Gm44250,Sesn1,Hacd1,Shroom3,Matr3,Itga6,Ptgs1,,Tmem47,,,
,,,Etfbkmt,Serpina3m,Laptm4b,Dpy19l1,Sh2d6,4833439L19Rik,Col27a1,2900052N01Rik,S100a10,,,,Zfp951,Flrt3,Med16,Cacna2d2,Tgfbr3l,Mrps21,2810402E24Rik,,,Arhgef19,Ankle2,Caskin1,Cfap61,Cotl1,,Cda,Zfp811,Egfr,Klhl30,Hnrnpu,Nes,Gtf2e2,,,Ddx3y,Fam214a,Sema7a,Ebf4,Mtx2,Tmem161a,Gng13,Gaa,Cdc16,,,,Ppp1r15a,Pou4f1,Dhcr7,Sgsm1,Slc36a4,Abcb8,Sod3,,Rasl10b,,,
,,,Pecr,Asns,Slc15a5,Apoe,Tmem248,Pak7,Prrg1,Cabyr,Slain1,,,,ENSMUSG00000117924,Fam213a,Tpgs1,Pdcd5-ps,Cttn,Tst,Sema4d,,,Oaz1,Dyrk1a,Akt1,Mt1,Arl4d,,C8a,Jup,Mup9,Vps33a,Zc3h6,Btbd17,Proca1,,,Rnf112,Sema3d,Plp1,Cacna1h,Ndfip1,Slc7a4,Clcn6,Fam171a1,Gpr89,,,,Araf,Clcc1,1700052K11Rik,Gnas,Scai,Herc2,Tmem47,,Efnb1,,,
,,,Isyna1,Adk,Nrgn,Wnk1,Gstm1,Trak2,Gm47017,Gm42896,Hopx,,,,Lama2,Helq,Disp3,Zfyve27,Trim35,Gm34248,Rgs5,,,Crocc,Trim44,Tomm40l,Sult1a1,Gm37111,,Adh6-ps1,Praf2,AC166078.1,Sult1a1,Limch1,Susd2,Clec2d,,,Atp5j2,Dpm1,Cpne9,Cryzl2,Uap1,Togaram2,Slc38a1,Ece1,Uqcr10,,,,Cbr2,Slc25a28,Coa7,Gopc,C1galt1,Exd2,Rasl10b,,Pir,,,
,,,Ly6e,Tst,Gzma,Gm24187,Rps4l,Cep170,Unc13d,Pla2g4e,Gm42205,,,,Coro1a,Kdelc2,Gbp4,Trrap,Pdk2,Zfp809,Il6st,,,Ppp1r37,Nol11,Slc4a3,Lrp8os3,Cdc25b,,Cmtm6,Gm45774,Ces1e,Serpinh1,,Cbfa2t3,Cmtm3,,,Hcrtr1,Gm42851,Ccl27a,Dnm2,Efr3a,Fgfrl1,Wbp11,Stx17,Gm45495,,,,Gm16124,Zfp318,Rtn4ip1,Aard,Atp13a3,Crocc,Efnb1,,Arsb,,,
,,,Hemk1,Kyat1,Gm6166,Casq1,Jund,C630043F03Rik,Penk,Emc8,Ehd1,,,,Amy1,Phka1,Dbn1,Atp5k,Magee1,S100a1,8430422M14Rik,,,Map1s,Scaf8,Hdac5,Eln,Ahcy,,Spink6,Odf3b,Ociad2,Tex29,,Eng,Olfml3,,,Zfas1,Gm47765,Dct,Ltbp4,Ctgf,Tnxb,Dhrs1,Ubap1l,Atp6v1f,,,,Chrnb1,Gramd1b,Gm12224,Rnf11,Capza2,Lmf2,Calml3,,Igfbp2,,,
,,,Rbp4,Cyp2d22,Col15a1,Hnrnph1,Aldoc,Scd1,Igfbp4,Wdr70,Klhl4,,,,Prrt1,Zbed4,1500011K16Rik,2900022M07Rik,Stat3,Usmg5,Zfp109,,,Rbak,Tlk1,Fsd1,Gpr89,Pcgf2,,Selenbp2,Rab11fip4,Nsun2,Cpeb1os1,,Cdh5,Polr3e,,,Hmgcs1,AC108802.1,Msmo1,Pex6,Ppp1r2,Tfeb,Atox1,Plbd2,Vta1,,,,Nuak1,Rpl10,Oaz2,Tmem184b,Lsm8,Gabre,Pir,,Akr1cl,,,
,,,Oxct1,Slc7a8,Hba-a1,Hsd11b1,Vgf,Slco1c1,Igsf1,Gm44421,D16Ertd472e,,,,Lrp3,Pdgfra,Ccdc124,Mafk,Axin2,Gm10051,Hmgb3,,,Metrn,4933407K13Rik,Polr2l,Slc12a9,Ddit4,,Mup18,Lbp,Moxd1,Gm21781,,Gkn3,Hba-a1,,,Fads1,Zdhhc20,Tmsb10,Inha,Gm7887,Itm2c,Mrpl30,Bptf,Gtf2b,,,,Riok3,11-Sep,Minos1,Sarm1,Ovgp1,Cul7,Arsb,,Scpep1,,,
,,,Gm12781,Sucla2,Hnmt,Sema5a,2410006H16Rik,Zfp664,Gjb1,Smarcd2,Qdpr,,,,Tubb4b,2810403A07Rik,Cckbr,Gm38297,Rnf216,Gm42696,Ermap,,,Dctn1,Phka1,Nkx6-2,Gm31513,Emc8,,Col14a1,Fam234b,Lyplal1,Il33,,Col9a3,,,,Casq1,Zfp160,Asap1,Dalrd3,Cers5,Gse1,Gabarapl2,Sez6l,Gm5514,,,,Col5a1,Art3,Gdap1,Mbnl1,Rab2a,Pla2g6,Dgkg,,Acaa2,,,
,,,Inhbb,Gm826,3830406C13Rik,Ccp110,Zswim7,Ets1,Ovgp1,Myt1,Snx15,,,,Znhit1,Apoc1,Enpp6,Baz2a,Dnmt3a,Gm47623,A430105I19Rik,,,Dlgap3,Ssr1,Grm4,Cyth1,Tob2,,Srd5a1,Pop1,Gm19619,Dok3,,Pfkl,,,,Galnt16,2900052N01Rik,Gbp3,Epha7,Sec63,Sulf1,4632404H12Rik,Foxred2,Mrpl18,,,,Aplnr,Ctxn3,Ppic,Prkacb,Cript,Rdh5,Igfbp2,,Copz2,,,
,,,Rogdi,Ivd,Rala,Fam13c,Rapgef3,Gltp,Abca1,Pik3ip1,Gdf11,,,,Csf2ra,Ctc1,Rnf208,D330023K18Rik,Med23,Gm38021,Lrp1b,,,Dok7,Cyp2d22,Gpr37l1,Atxn7l3,Wnt3,,Abcc3,Srrm4,ENSMUSG00000116718,Gpr34,,Shroom1,,,,Plcxd3,Adarb2,Vcam1,Rbm3,Trim23,Numa1,Atp5k,Tnip2,Utp14a,,,,Acsl6,Ipo13,Irf5,Tmem30a,mt-Co3,Uggt1,Spock3,,Tmem132a,,,
